plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
ktnP3,1,427,329,372,0
ktnP3,1,427,389,557,1
ktnP3,1,427,398,448,1
ktnP3,1,427,476,330,2
ktnP3,1,326,227,539,0
ktnP3,1,326,233,356,0
ktnP3,1,326,298,321,2
ktnP3,1,366,148,313,2
ktnP3,1,366,225,466,0
ktnP3,1,366,411,627,1
ktnP3,1,335,76,522,2
ktnP3,1,335,214,352,1
ktnP3,1,335,227,539,2
ktnP3,1,335,278,628,0
ktnP3,1,335,299,346,1
ktnP3,1,335,402,609,0
ktnP3,1,382,147,685,2
ktnP3,1,382,178,393,0
ktnP3,1,382,352,378,1
ktnP3,1,382,386,403,0
ktnP3,1,382,421,491,2
ktnP3,1,382,571,392,1
ktnP3,1,502,168,639,1
ktnP3,1,502,242,318,0
ktnP3,1,502,323,362,0
ktnP3,1,502,346,359,0
ktnP3,1,502,414,483,2
ktnP3,1,502,499,434,1
ktnP3,1,225,62,445,2
ktnP3,1,225,148,313,0
ktnP3,1,225,152,427,1
ktnP3,1,225,163,511,1
ktnP3,1,225,228,458,0
ktnP3,1,225,366,418,0
ktnP3,1,225,367,481,0
ktnP3,1,430,132,336,2
ktnP3,1,430,215,590,0
ktnP3,1,430,252,363,0
ktnP3,1,430,292,686,1
ktnP3,1,430,355,370,1
ktnP3,1,430,357,556,2
ktnP3,1,499,117,570,1
ktnP3,1,499,168,639,2
ktnP3,1,499,303,552,2
ktnP3,1,499,394,412,1
ktnP3,1,499,395,429,1
ktnP3,1,499,401,492,1
ktnP3,1,499,414,483,0
ktnP3,1,499,502,594,0
ktnP3,1,355,147,685,2
ktnP3,1,355,292,686,1
ktnP3,1,355,357,556,2
ktnP3,1,355,386,403,0
ktnP3,1,355,398,448,0
ktnP3,1,355,426,528,0
ktnP3,1,355,430,562,1
ktnP3,1,76,67,568,2
ktnP3,1,76,276,524,1
ktnP3,1,76,299,346,1
ktnP3,1,76,335,610,2
ktnP3,1,3,169,454,1
ktnP3,1,3,179,537,2
ktnP3,1,3,202,350,2
ktnP3,1,3,234,470,0
ktnP3,1,476,163,511,0
ktnP3,1,476,202,350,0
ktnP3,1,476,293,464,0
ktnP3,1,476,372,424,2
ktnP3,1,476,398,448,1
ktnP3,1,476,427,386,2
ktnP3,1,323,242,318,1
ktnP3,1,323,283,344,2
ktnP3,1,323,346,359,2
ktnP3,1,323,350,377,0
ktnP3,1,323,379,397,0
ktnP3,1,323,502,594,1
ktnP3,1,137,147,685,1
ktnP3,1,137,246,684,1
ktnP3,1,137,292,686,2
ktnP3,1,299,76,522,0
ktnP3,1,299,214,352,1
ktnP3,1,299,276,524,0
ktnP3,1,299,310,420,2
ktnP3,1,299,335,610,2
ktnP3,1,299,393,461,1
ktnP3,1,296,169,454,0
ktnP3,1,296,216,417,1
ktnP3,1,296,329,372,2
ktnP3,1,352,141,508,2
ktnP3,1,352,147,685,0
ktnP3,1,352,246,684,0
ktnP3,1,352,350,377,1
ktnP3,1,352,382,402,2
ktnP3,1,352,571,392,1
ktnP3,1,352,572,488,1
ktnP3,1,169,3,394,2
ktnP3,1,169,179,537,0
ktnP3,1,169,202,350,1
ktnP3,1,169,296,474,1
ktnP3,1,169,329,372,1
ktnP3,1,169,427,386,1
ktnP3,1,220,41,345,0
ktnP3,1,220,105,657,2
ktnP3,1,220,110,561,2
ktnP3,1,220,188,329,1
ktnP3,1,220,387,655,0
ktnP3,1,251,66,542,1
ktnP3,1,251,235,544,2
ktnP3,1,251,259,405,0
ktnP3,1,251,322,586,1
ktnP3,1,251,353,310,0
ktnP3,1,251,356,320,0
ktnP3,1,251,417,468,2
ktnP3,1,359,46,299,0
ktnP3,1,359,67,568,2
ktnP3,1,359,207,520,1
ktnP3,1,359,259,405,1
ktnP3,1,359,300,328,2
ktnP3,1,359,356,320,1
ktnP3,1,234,3,394,2
ktnP3,1,234,179,537,1
ktnP3,1,234,202,350,0
ktnP3,1,234,293,464,0
ktnP3,1,234,306,531,2
ktnP3,1,353,193,436,1
ktnP3,1,353,223,365,2
ktnP3,1,353,235,544,1
ktnP3,1,353,251,358,2
ktnP3,1,353,351,302,1
ktnP3,1,353,356,320,0
ktnP3,1,353,441,441,0
ktnP3,1,28,43,494,2
ktnP3,1,28,47,507,2
ktnP3,1,28,128,459,0
ktnP3,1,28,134,380,0
ktnP3,1,28,424,367,1
ktnP3,1,28,431,413,1
ktnP3,1,130,141,508,2
ktnP3,1,130,204,659,1
ktnP3,1,130,283,344,1
ktnP3,1,215,132,336,1
ktnP3,1,215,216,417,0
ktnP3,1,215,252,363,0
ktnP3,1,215,430,562,2
ktnP3,1,43,28,438,2
ktnP3,1,43,40,456,0
ktnP3,1,43,128,459,0
ktnP3,1,43,160,496,1
ktnP3,1,43,198,423,2
ktnP3,1,43,431,413,1
ktnP3,1,66,143,533,2
ktnP3,1,66,251,358,1
ktnP3,1,66,276,524,0
ktnP3,1,66,281,564,0
ktnP3,1,66,322,586,1
ktnP3,1,66,417,468,2
ktnP3,1,242,204,659,2
ktnP3,1,242,283,344,0
ktnP3,1,242,323,362,0
ktnP3,1,242,502,594,2
ktnP3,1,298,135,371,2
ktnP3,1,298,227,539,0
ktnP3,1,298,326,674,2
ktnP3,1,402,4,633,0
ktnP3,1,402,227,539,1
ktnP3,1,402,233,356,2
ktnP3,1,402,278,628,0
ktnP3,1,402,335,610,2
ktnP3,1,402,342,364,0
ktnP3,1,105,188,329,0
ktnP3,1,105,220,422,2
ktnP3,1,105,387,655,1
ktnP3,1,110,41,345,1
ktnP3,1,110,188,329,0
ktnP3,1,110,192,462,0
ktnP3,1,110,220,422,2
ktnP3,1,110,221,453,2
ktnP3,1,110,286,530,0
ktnP3,1,110,390,548,1
ktnP3,1,224,40,456,2
ktnP3,1,224,198,423,1
ktnP3,1,224,207,520,0
ktnP3,1,224,223,365,1
ktnP3,1,224,356,320,0
ktnP3,1,224,405,430,1
ktnP3,1,224,433,355,1
ktnP3,1,224,441,441,2
ktnP3,1,188,105,657,1
ktnP3,1,188,110,561,0
ktnP3,1,188,220,422,2
ktnP3,1,188,286,530,0
ktnP3,1,222,152,427,1
ktnP3,1,222,206,473,1
ktnP3,1,222,225,466,2
ktnP3,1,222,366,418,0
ktnP3,1,179,3,394,2
ktnP3,1,179,169,454,1
ktnP3,1,179,234,470,0
ktnP3,1,350,141,508,2
ktnP3,1,350,283,344,1
ktnP3,1,350,323,362,1
ktnP3,1,350,352,378,0
ktnP3,1,350,379,397,1
ktnP3,1,350,381,439,2
ktnP3,1,350,572,488,0
ktnP3,1,144,145,489,0
ktnP3,1,144,303,552,1
ktnP3,1,144,379,397,1
ktnP3,1,144,381,439,2
ktnP3,1,144,405,430,2
ktnP3,1,144,414,483,1
ktnP3,1,144,572,488,0
ktnP3,1,143,66,542,2
ktnP3,1,143,281,564,0
ktnP3,1,143,322,586,1
ktnP3,1,259,67,568,0
ktnP3,1,259,251,358,1
ktnP3,1,259,276,524,0
ktnP3,1,259,356,320,1
ktnP3,1,259,359,486,2
ktnP3,1,259,417,468,2
ktnP3,1,269,76,522,2
ktnP3,1,269,278,628,2
ktnP3,1,269,335,610,1
ktnP3,1,269,411,627,0
ktnP3,1,393,135,371,2
ktnP3,1,393,214,352,0
ktnP3,1,393,299,346,0
ktnP3,1,393,310,420,2
ktnP3,1,386,147,685,2
ktnP3,1,386,178,393,2
ktnP3,1,386,355,370,0
ktnP3,1,386,382,402,1
ktnP3,1,386,426,528,0
ktnP3,1,135,214,352,0
ktnP3,1,135,227,539,0
ktnP3,1,135,298,321,2
ktnP3,1,135,393,461,2
ktnP3,1,128,28,438,0
ktnP3,1,128,40,456,1
ktnP3,1,128,43,494,2
ktnP3,1,128,134,380,0
ktnP3,1,128,207,520,1
ktnP3,1,128,300,328,1
ktnP3,1,128,440,526,2
ktnP3,1,227,135,371,1
ktnP3,1,227,214,352,2
ktnP3,1,227,233,356,2
ktnP3,1,227,298,321,1
ktnP3,1,227,326,674,1
ktnP3,1,227,335,610,0
ktnP3,1,227,402,609,0
