plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
p3 FM6 flower 2,1,43365,43358,19484,2
p3 FM6 flower 2,1,43365,43364,20025,0
p3 FM6 flower 2,1,43191,43184,18884,2
p3 FM6 flower 2,1,43191,43199,19894,1
p3 FM6 flower 2,1,43191,43206,19614,2
p3 FM6 flower 2,1,43191,43449,18814,1
p3 FM6 flower 2,1,43191,43474,19594,1
p3 FM6 flower 2,1,43191,43514,18948,0
p3 FM6 flower 2,1,43363,43086,20028,0
p3 FM6 flower 2,1,43363,43148,19500,0
p3 FM6 flower 2,1,43363,43155,20024,1
p3 FM6 flower 2,1,43363,43344,18606,2
p3 FM6 flower 2,1,43363,43364,20025,1
p3 FM6 flower 2,1,43363,43372,19996,1
p3 FM6 flower 2,1,43363,43720,18626,2
p3 FM6 flower 2,1,43452,43177,19561,0
p3 FM6 flower 2,1,43452,43401,20040,1
p3 FM6 flower 2,1,43452,43432,18248,2
p3 FM6 flower 2,1,43452,43433,19830,1
p3 FM6 flower 2,1,43452,43440,19851,0
p3 FM6 flower 2,1,43452,43441,19550,1
p3 FM6 flower 2,1,43452,43465,19576,2
p3 FM6 flower 2,1,43452,43477,19857,1
p3 FM6 flower 2,1,43390,43165,18642,2
p3 FM6 flower 2,1,43390,43372,19996,2
p3 FM6 flower 2,1,43390,43391,19525,1
p3 FM6 flower 2,1,43390,43400,19531,0
p3 FM6 flower 2,1,43390,43401,20040,1
p3 FM6 flower 2,1,43390,43719,19803,0
p3 FM6 flower 2,1,43390,43720,18626,0
p3 FM6 flower 2,1,43220,43105,18432,0
p3 FM6 flower 2,1,43220,43215,44092,0
p3 FM6 flower 2,1,43220,43530,19940,1
p3 FM6 flower 2,1,43220,43531,19902,2
p3 FM6 flower 2,1,43220,43610,20108,2
p3 FM6 flower 2,1,43169,43166,20094,2
p3 FM6 flower 2,1,43169,43170,20092,0
p3 FM6 flower 2,1,43169,43178,19562,0
p3 FM6 flower 2,1,43169,43393,19795,1
p3 FM6 flower 2,1,43169,43434,19832,2
p3 FM6 flower 2,1,43257,43259,19808,0
p3 FM6 flower 2,1,43257,43610,20108,0
p3 FM6 flower 2,1,43257,43666,44098,2
p3 FM6 flower 2,1,43658,43619,19962,2
p3 FM6 flower 2,1,43658,43630,18540,0
p3 FM6 flower 2,1,43658,43642,19731,1
p3 FM6 flower 2,1,43658,43675,18632,0
p3 FM6 flower 2,1,43658,43676,18665,2
p3 FM6 flower 2,1,43658,43689,19640,0
p3 FM6 flower 2,1,43543,43098,20000,0
p3 FM6 flower 2,1,43543,43099,19984,2
p3 FM6 flower 2,1,43543,43108,19730,1
p3 FM6 flower 2,1,43543,43463,20002,0
p3 FM6 flower 2,1,43543,43586,19998,2
p3 FM6 flower 2,1,43642,43612,19957,0
p3 FM6 flower 2,1,43642,43619,19962,0
p3 FM6 flower 2,1,43642,43658,19491,0
p3 FM6 flower 2,1,43642,43676,18665,2
p3 FM6 flower 2,1,43642,43678,20068,1
p3 FM6 flower 2,1,43642,43710,20114,1
p3 FM6 flower 2,1,43393,43166,20094,1
p3 FM6 flower 2,1,43393,43169,20093,1
p3 FM6 flower 2,1,43393,43310,19789,0
p3 FM6 flower 2,1,43393,43392,19516,0
p3 FM6 flower 2,1,43393,43394,19794,2
p3 FM6 flower 2,1,43393,43414,20022,2
p3 FM6 flower 2,1,43393,43434,19832,1
p3 FM6 flower 2,1,43412,43389,19524,1
p3 FM6 flower 2,1,43412,43398,19826,0
p3 FM6 flower 2,1,43412,43399,18634,2
p3 FM6 flower 2,1,43412,43400,19531,1
p3 FM6 flower 2,1,43412,43428,19556,0
p3 FM6 flower 2,1,43412,43431,19840,2
p3 FM6 flower 2,1,43412,43439,19558,0
p3 FM6 flower 2,1,43616,43108,19730,2
p3 FM6 flower 2,1,43616,43258,19872,2
p3 FM6 flower 2,1,43616,43553,19462,1
p3 FM6 flower 2,1,43616,43589,19770,1
p3 FM6 flower 2,1,43616,43683,19508,0
p3 FM6 flower 2,1,43251,43238,19696,2
p3 FM6 flower 2,1,43251,43252,18528,1
p3 FM6 flower 2,1,43251,43626,19454,0
p3 FM6 flower 2,1,43251,43650,19723,2
p3 FM6 flower 2,1,43251,43651,19480,1
p3 FM6 flower 2,1,43207,43201,19608,2
p3 FM6 flower 2,1,43207,43212,20038,0
p3 FM6 flower 2,1,43207,43509,20016,0
p3 FM6 flower 2,1,43207,43523,19905,1
p3 FM6 flower 2,1,43207,43558,19664,1
p3 FM6 flower 2,1,43207,43566,20048,2
p3 FM6 flower 2,1,43728,43221,20006,2
p3 FM6 flower 2,1,43728,43243,19758,1
p3 FM6 flower 2,1,43728,43535,19702,1
p3 FM6 flower 2,1,43728,43632,18548,0
p3 FM6 flower 2,1,43728,43670,18912,0
p3 FM6 flower 2,1,43728,43672,19477,1
p3 FM6 flower 2,1,43728,43727,18767,1
p3 FM6 flower 2,1,43413,43340,20064,1
p3 FM6 flower 2,1,43413,43379,20076,1
p3 FM6 flower 2,1,43413,43411,19900,2
p3 FM6 flower 2,1,43413,43454,19756,2
p3 FM6 flower 2,1,43413,43486,18244,0
p3 FM6 flower 2,1,43413,43532,19856,0
p3 FM6 flower 2,1,43599,43102,19936,2
p3 FM6 flower 2,1,43599,43236,19960,1
p3 FM6 flower 2,1,43599,43245,19700,1
p3 FM6 flower 2,1,43599,43537,19926,0
p3 FM6 flower 2,1,43599,43587,19944,1
p3 FM6 flower 2,1,43599,43598,19679,0
p3 FM6 flower 2,1,43599,43624,19976,2
p3 FM6 flower 2,2,18951,18330,12932,2
p3 FM6 flower 2,2,18951,19630,12933,1
p3 FM6 flower 2,2,18951,19651,12261,1
p3 FM6 flower 2,2,18951,19884,12919,0
p3 FM6 flower 2,2,18951,20090,12926,1
p3 FM6 flower 2,2,18951,20091,12922,2
p3 FM6 flower 2,2,18951,44095,12930,0
p3 FM6 flower 2,2,19910,19763,12253,1
p3 FM6 flower 2,2,19910,19815,12970,0
p3 FM6 flower 2,2,19910,19861,12973,0
p3 FM6 flower 2,2,19910,19911,12969,2
p3 FM6 flower 2,2,19891,18948,12328,0
p3 FM6 flower 2,2,19891,19592,43747,2
p3 FM6 flower 2,2,19891,19881,8826,1
p3 FM6 flower 2,2,19891,19902,9255,2
p3 FM6 flower 2,2,19891,19913,12353,0
p3 FM6 flower 2,2,19727,18542,4112,0
p3 FM6 flower 2,2,19727,18547,350,0
p3 FM6 flower 2,2,19727,19465,12456,0
p3 FM6 flower 2,2,19790,19779,12184,1
p3 FM6 flower 2,2,19790,19797,12504,0
p3 FM6 flower 2,2,19761,18546,4364,0
p3 FM6 flower 2,2,19761,19481,12856,2
p3 FM6 flower 2,2,19761,19482,12492,2
p3 FM6 flower 2,2,19662,18989,12651,2
p3 FM6 flower 2,2,19662,19191,12674,2
p3 FM6 flower 2,2,19662,19916,12358,0
p3 FM6 flower 2,2,19662,19934,12673,1
p3 FM6 flower 2,2,19662,19942,12666,0
p3 FM6 flower 2,2,19662,19958,12409,0
p3 FM6 flower 2,2,19924,18499,12595,2
p3 FM6 flower 2,2,19924,19283,12377,1
p3 FM6 flower 2,2,19924,19598,12489,1
p3 FM6 flower 2,2,19924,19618,698,2
p3 FM6 flower 2,2,19924,19640,12549,1
p3 FM6 flower 2,2,19924,19876,12174,0
p3 FM6 flower 2,2,19924,19964,12305,0
p3 FM6 flower 2,2,19924,19965,12596,0
p3 FM6 flower 2,2,19914,18948,12328,2
p3 FM6 flower 2,2,19914,19913,12353,1
p3 FM6 flower 2,2,19914,19931,12354,2
p3 FM6 flower 2,2,20034,18634,12542,0
p3 FM6 flower 2,2,20034,18641,22704,2
p3 FM6 flower 2,2,20034,19800,12842,1
p3 FM6 flower 2,2,20034,20033,12852,0
p3 FM6 flower 2,2,20034,20035,12846,2
p3 FM6 flower 2,2,19905,19664,12690,0
p3 FM6 flower 2,2,19905,19875,8666,1
p3 FM6 flower 2,2,19905,19898,12349,2
p3 FM6 flower 2,2,19905,19938,12660,0
p3 FM6 flower 2,2,19785,18628,12840,1
p3 FM6 flower 2,2,19785,19766,1016,2
p3 FM6 flower 2,2,19785,19784,5669,1
p3 FM6 flower 2,2,19785,19786,13013,0
p3 FM6 flower 2,2,19785,19800,12842,2
p3 FM6 flower 2,2,19785,20035,12846,0
p3 FM6 flower 2,2,18641,18634,12542,0
p3 FM6 flower 2,2,18641,18640,12541,1
p3 FM6 flower 2,2,18641,19540,12275,1
p3 FM6 flower 2,2,18641,19800,12842,1
p3 FM6 flower 2,2,18641,19826,22703,2
p3 FM6 flower 2,2,18641,20034,12240,2
p3 FM6 flower 2,2,20108,18566,12801,0
p3 FM6 flower 2,2,20108,18567,12785,0
p3 FM6 flower 2,2,20108,19677,12418,2
p3 FM6 flower 2,2,20108,19709,12740,0
p3 FM6 flower 2,2,20108,19947,2357,0
p3 FM6 flower 2,2,18241,18628,12840,0
p3 FM6 flower 2,2,18241,19522,12220,2
p3 FM6 flower 2,2,18241,19523,12525,0
p3 FM6 flower 2,2,18241,19783,12198,1
p3 FM6 flower 2,2,18241,19784,5669,2
p3 FM6 flower 2,2,19776,18247,13025,1
p3 FM6 flower 2,2,19776,19497,11983,0
p3 FM6 flower 2,2,19776,19536,4308,0
p3 FM6 flower 2,2,19776,19848,12914,2
p3 FM6 flower 2,2,19531,18627,22730,1
p3 FM6 flower 2,2,19531,18642,12241,2
p3 FM6 flower 2,2,19531,19524,12536,2
p3 FM6 flower 2,2,19531,19803,12902,1
p3 FM6 flower 2,2,19531,19827,12553,0
p3 FM6 flower 2,2,19531,19840,12988,0
p3 FM6 flower 2,2,19531,20041,12230,1
p3 FM6 flower 2,2,19560,18223,12380,0
p3 FM6 flower 2,2,19560,18947,12976,1
p3 FM6 flower 2,2,19560,19683,43750,1
p3 FM6 flower 2,2,19560,19856,12154,2
p3 FM6 flower 2,2,18244,18223,12380,0
p3 FM6 flower 2,2,18244,18499,12595,0
p3 FM6 flower 2,2,18244,18704,12980,1
p3 FM6 flower 2,2,18244,19478,12424,2
p3 FM6 flower 2,2,18244,19856,12154,2
p3 FM6 flower 2,2,18244,19964,12305,0
p3 FM6 flower 2,2,18543,18208,12760,0
p3 FM6 flower 2,2,18543,18236,12807,1
p3 FM6 flower 2,2,18543,19698,12906,0
p3 FM6 flower 2,2,18543,19699,12428,0
p3 FM6 flower 2,2,18543,19721,2893,2
p3 FM6 flower 2,2,18543,19771,12436,1
p3 FM6 flower 2,2,19478,18242,12777,1
p3 FM6 flower 2,2,19478,18244,11272,2
p3 FM6 flower 2,2,19478,18499,12595,0
p3 FM6 flower 2,2,19478,18704,12980,1
p3 FM6 flower 2,2,19478,19283,12377,2
p3 FM6 flower 2,2,19478,19978,12684,1
p3 FM6 flower 2,2,18948,19592,43747,1
p3 FM6 flower 2,2,18948,19613,12830,2
p3 FM6 flower 2,2,18948,19891,12320,1
p3 FM6 flower 2,2,18948,19913,12353,1
p3 FM6 flower 2,2,18948,19914,12624,2
p3 FM6 flower 2,2,18628,18241,12208,1
p3 FM6 flower 2,2,18628,18639,12550,0
p3 FM6 flower 2,2,18628,18640,12541,0
p3 FM6 flower 2,2,18628,19523,12525,2
p3 FM6 flower 2,2,18628,19784,5669,1
p3 FM6 flower 2,2,18628,19785,12848,1
p3 FM6 flower 2,2,18628,19800,12842,2
p3 FM6 flower 2,2,19465,18547,350,2
p3 FM6 flower 2,2,19465,19727,12448,1
p3 FM6 flower 2,2,19465,19743,12161,2
p3 FM6 flower 2,2,19465,20105,12162,1
p3 FM6 flower 2,2,18949,18383,12650,1
p3 FM6 flower 2,2,18949,18885,12322,0
p3 FM6 flower 2,2,18949,18989,12651,2
p3 FM6 flower 2,2,18949,19886,12628,0
p3 FM6 flower 2,2,18949,19895,9257,2
p3 FM6 flower 2,2,18949,19934,12673,1
p3 FM6 flower 2,2,18663,19799,1154,0
p3 FM6 flower 2,2,18663,19825,12238,2
p3 FM6 flower 2,2,18663,19868,43737,1
p3 FM6 flower 2,2,19582,18269,12461,0
p3 FM6 flower 2,2,19582,19603,12918,0
p3 FM6 flower 2,2,19582,19771,12436,1
p3 FM6 flower 2,2,19582,19792,12140,2
p3 FM6 flower 2,2,19582,19818,12139,1
p3 FM6 flower 2,2,19582,19862,12490,2
p3 FM6 flower 2,2,19582,19864,12178,0
p3 FM6 flower 2,2,19679,18500,2725,0
p3 FM6 flower 2,2,19679,19286,12423,2
p3 FM6 flower 2,2,19679,19644,12373,1
p3 FM6 flower 2,2,19679,19672,12398,1
p3 FM6 flower 2,2,19679,19925,12652,1
p3 FM6 flower 2,2,19679,19926,12653,1
p3 FM6 flower 2,2,19679,19943,12677,2
p3 FM6 flower 2,2,19679,19976,10868,0
p3 FM6 flower 2,2,19658,19629,12622,2
p3 FM6 flower 2,2,19658,19674,12400,1
p3 FM6 flower 2,2,19658,19898,12349,0
p3 FM6 flower 2,2,19658,19938,12660,2
p3 FM6 flower 2,2,19797,18630,6545,2
p3 FM6 flower 2,2,19797,19518,12494,1
p3 FM6 flower 2,2,19797,19528,12204,1
p3 FM6 flower 2,2,19797,19790,5280,2
p3 FM6 flower 2,2,19896,19597,12597,2
p3 FM6 flower 2,2,19896,19599,12306,0
p3 FM6 flower 2,2,19896,19606,12618,1
p3 FM6 flower 2,2,19896,19616,12631,0
p3 FM6 flower 2,2,19896,19917,12348,2
p3 FM6 flower 2,2,19896,19926,12653,1
p3 FM6 flower 2,2,18208,18222,12790,2
p3 FM6 flower 2,2,18208,18500,2725,0
p3 FM6 flower 2,2,18208,18543,12808,1
p3 FM6 flower 2,2,18208,19451,12761,0
p3 FM6 flower 2,2,18208,19699,12428,2
p3 FM6 flower 2,2,18208,19771,12436,1
p3 FM6 flower 2,2,19481,18546,4364,0
p3 FM6 flower 2,2,19481,19488,13011,2
p3 FM6 flower 2,2,19481,19742,4626,0
p3 FM6 flower 2,2,19481,19761,12192,2
p3 FM6 flower 2,2,19501,18603,12998,1
p3 FM6 flower 2,2,19501,19484,12170,1
p3 FM6 flower 2,2,19501,19502,12999,2
p3 FM6 flower 2,2,19501,19789,22711,0
p3 FM6 flower 2,2,19643,18950,9258,2
p3 FM6 flower 2,2,19643,19157,12676,2
p3 FM6 flower 2,2,19643,19916,12358,1
p3 FM6 flower 2,2,19643,19925,12652,0
p3 FM6 flower 2,2,19643,19942,12666,1
p3 FM6 flower 2,2,19346,19191,12674,1
p3 FM6 flower 2,2,19346,19698,12906,0
p3 FM6 flower 2,2,19346,19721,2893,0
p3 FM6 flower 2,2,19346,19958,12409,2
p3 FM6 flower 2,2,19346,19974,12713,1
p3 FM6 flower 2,2,19346,19988,12757,2
p3 FM6 flower 2,2,19835,19518,12494,2
p3 FM6 flower 2,2,19835,19528,12204,0
p3 FM6 flower 2,2,19835,19834,6546,0
p3 FM6 flower 2,2,19835,19842,12234,2
p3 FM6 flower 2,2,19770,19463,9644,0
p3 FM6 flower 2,2,19770,19819,2962,1
p3 FM6 flower 2,2,19770,19821,10516,2
p3 FM6 flower 2,2,19770,19977,9113,0
p3 FM6 flower 2,2,19770,19986,9645,0
p3 FM6 flower 2,2,19524,18635,7231,2
p3 FM6 flower 2,2,19524,19531,12528,0
p3 FM6 flower 2,2,19524,19803,12902,2
p3 FM6 flower 2,2,19524,19827,12553,0
p3 FM6 flower 2,2,19524,20033,12852,1
p3 FM6 flower 2,2,19766,19492,12485,1
p3 FM6 flower 2,2,19766,19751,12481,2
p3 FM6 flower 2,2,19766,19752,4628,0
p3 FM6 flower 2,2,19766,19784,5669,1
p3 FM6 flower 2,2,19766,19785,12848,2
p3 FM6 flower 2,2,19766,19786,13013,0
p3 FM6 flower 2,2,18303,19552,7483,1
p3 FM6 flower 2,2,18303,19579,12279,1
p3 FM6 flower 2,2,18303,19599,12306,2
p3 FM6 flower 2,2,19157,19643,12984,2
p3 FM6 flower 2,2,19157,19672,12398,0
p3 FM6 flower 2,2,19157,19925,12652,0
p3 FM6 flower 2,2,19157,19942,12666,1
p3 FM6 flower 2,2,19157,19958,12409,1
p3 FM6 flower 2,2,19157,19966,10654,2
p3 FM6 flower 2,2,19634,18383,12650,0
p3 FM6 flower 2,2,19634,19894,12626,1
p3 FM6 flower 2,2,19634,19895,9257,0
p3 FM6 flower 2,2,19634,20098,12332,2
p3 FM6 flower 2,2,19546,18639,12550,1
p3 FM6 flower 2,2,19546,18640,12541,2
p3 FM6 flower 2,2,19546,18814,8650,1
p3 FM6 flower 2,2,19546,19540,12275,0
p3 FM6 flower 2,2,19546,19571,12826,1
p3 FM6 flower 2,2,19546,19572,12834,2
p3 FM6 flower 2,2,19546,19849,8060,1
p3 FM6 flower 2,2,19048,19495,12346,2
p3 FM6 flower 2,2,19048,19763,12253,0
p3 FM6 flower 2,2,19048,19912,12754,0
p3 FM6 flower 2,2,19284,18431,12657,2
p3 FM6 flower 2,2,19284,19285,12388,0
p3 FM6 flower 2,2,19284,19709,12740,2
p3 FM6 flower 2,2,19284,19710,10653,0
p3 FM6 flower 2,2,19284,19947,2357,1
p3 FM6 flower 2,2,19285,18431,12657,2
p3 FM6 flower 2,2,19285,19284,12708,1
p3 FM6 flower 2,2,19285,19710,10653,1
p3 FM6 flower 2,2,19285,19962,12686,2
p3 FM6 flower 2,2,19548,18247,13025,0
p3 FM6 flower 2,2,19869,18884,12828,2
p3 FM6 flower 2,2,19869,19555,43744,1
p3 FM6 flower 2,2,19869,19571,12826,2
p3 FM6 flower 2,2,19869,19585,43746,1
p3 FM6 flower 2,2,19869,19592,43747,1
p3 FM6 flower 2,2,19752,18544,12137,1
p3 FM6 flower 2,2,19752,18569,12153,2
p3 FM6 flower 2,2,19752,19739,4282,1
p3 FM6 flower 2,2,19752,19751,12481,2
p3 FM6 flower 2,2,19752,19766,1016,0
p3 FM6 flower 2,2,19752,19778,13012,0
p3 FM6 flower 2,2,19752,19786,13013,0
p3 FM6 flower 2,2,19566,18816,12578,1
p3 FM6 flower 2,2,19566,19565,12282,2
p3 FM6 flower 2,2,19566,19842,12234,2
p3 FM6 flower 2,2,19566,19863,1653,1
p3 FM6 flower 2,2,19821,19462,12629,2
p3 FM6 flower 2,2,19821,19463,9644,0
p3 FM6 flower 2,2,19821,19819,2962,1
p3 FM6 flower 2,2,19821,19985,12310,0
p3 FM6 flower 2,2,19771,18208,12760,0
p3 FM6 flower 2,2,19771,18222,12790,0
p3 FM6 flower 2,2,19771,18236,12807,1
p3 FM6 flower 2,2,19771,18543,12808,2
p3 FM6 flower 2,2,19771,19582,4632,1
p3 FM6 flower 2,2,19771,19792,12140,2
p3 FM6 flower 2,2,19771,19818,12139,1
p3 FM6 flower 2,2,19778,18569,12153,1
p3 FM6 flower 2,2,19778,19488,13011,2
p3 FM6 flower 2,2,19778,19752,4628,1
p3 FM6 flower 2,2,19778,19786,13013,2
p3 FM6 flower 2,2,19778,20032,12850,0
p3 FM6 flower 2,2,19915,19534,12985,0
p3 FM6 flower 2,2,19915,19730,9642,0
p3 FM6 flower 2,2,19915,19819,2962,2
p3 FM6 flower 2,2,19915,19975,12118,2
p3 FM6 flower 2,2,20033,18634,12542,0
p3 FM6 flower 2,2,20033,18635,7231,0
p3 FM6 flower 2,2,20033,19524,12536,0
p3 FM6 flower 2,2,20033,20032,12850,1
p3 FM6 flower 2,2,20033,20034,12240,2
p3 FM6 flower 2,2,20033,20035,12846,1
p3 FM6 flower 2,2,19965,18223,12380,1
p3 FM6 flower 2,2,19965,19876,12174,0
p3 FM6 flower 2,2,19965,19924,12256,0
p3 FM6 flower 2,2,19965,19964,12305,2
p3 FM6 flower 2,2,18621,19516,12224,2
p3 FM6 flower 2,2,18621,19788,12891,1
p3 FM6 flower 2,2,18621,19789,22711,2
p3 FM6 flower 2,2,18621,19794,6241,0
p3 FM6 flower 2,2,18621,19795,22707,0
p3 FM6 flower 2,2,18704,18242,12777,2
p3 FM6 flower 2,2,18704,18244,11272,0
p3 FM6 flower 2,2,18704,19478,12424,0
p3 FM6 flower 2,2,18704,19680,12612,0
p3 FM6 flower 2,2,18704,19856,12154,0
p3 FM6 flower 2,2,19668,19651,12261,2
p3 FM6 flower 2,2,19668,19968,12600,0
p3 FM6 flower 2,2,19668,20047,22716,0
p3 FM6 flower 2,2,19668,20090,12926,0
p3 FM6 flower 2,2,19938,19658,12376,2
p3 FM6 flower 2,2,19938,19664,12690,2
p3 FM6 flower 2,2,19938,19674,12400,1
p3 FM6 flower 2,2,19938,19690,12709,1
p3 FM6 flower 2,2,19938,19691,12734,1
p3 FM6 flower 2,2,19938,19898,12349,0
p3 FM6 flower 2,2,19938,19905,12336,0
p3 FM6 flower 2,2,18546,18541,12455,1
p3 FM6 flower 2,2,18546,18542,4112,2
p3 FM6 flower 2,2,18546,18547,350,0
p3 FM6 flower 2,2,18546,19481,12856,0
p3 FM6 flower 2,2,18546,19482,12492,0
p3 FM6 flower 2,2,18546,19732,12454,1
p3 FM6 flower 2,2,18546,19742,4626,2
p3 FM6 flower 2,2,18546,19761,12192,0
p3 FM6 flower 2,2,19699,18208,12760,2
p3 FM6 flower 2,2,19699,18500,2725,0
p3 FM6 flower 2,2,19699,18543,12808,1
p3 FM6 flower 2,2,19699,19286,12423,0
p3 FM6 flower 2,2,19699,19698,12906,1
p3 FM6 flower 2,2,19699,19966,10654,2
p3 FM6 flower 2,2,19978,18242,12777,2
p3 FM6 flower 2,2,19978,18382,12546,2
p3 FM6 flower 2,2,19978,19283,12377,0
p3 FM6 flower 2,2,19978,19478,12424,0
p3 FM6 flower 2,2,19482,18546,4364,1
p3 FM6 flower 2,2,19482,18547,350,1
p3 FM6 flower 2,2,19482,19476,12160,2
p3 FM6 flower 2,2,19482,19761,12192,2
p3 FM6 flower 2,2,20098,18885,12322,0
p3 FM6 flower 2,2,20098,19634,12356,1
p3 FM6 flower 2,2,20098,19870,12594,0
p3 FM6 flower 2,2,20098,19894,12626,1
p3 FM6 flower 2,2,20098,19895,9257,2
p3 FM6 flower 2,2,20098,20099,12609,2
p3 FM6 flower 2,2,19744,19484,12170,2
p3 FM6 flower 2,2,19744,20105,12162,2
p3 FM6 flower 2,2,20100,19765,12868,0
p3 FM6 flower 2,2,20100,19812,12866,1
p3 FM6 flower 2,2,20100,19861,12973,2
p3 FM6 flower 2,2,20100,20088,12869,0
p3 FM6 flower 2,2,20100,20089,12870,0
p3 FM6 flower 2,2,20100,20101,12872,2
p3 FM6 flower 2,2,18768,19556,12277,1
p3 FM6 flower 2,2,18768,19558,12567,2
p3 FM6 flower 2,2,18768,19573,8061,1
p3 FM6 flower 2,2,18768,19586,12583,0
p3 FM6 flower 2,2,18768,19870,12594,2
p3 FM6 flower 2,2,19528,18630,6545,1
p3 FM6 flower 2,2,19528,19518,12494,2
p3 FM6 flower 2,2,19528,19797,12504,1
p3 FM6 flower 2,2,19528,19834,6546,2
p3 FM6 flower 2,2,19528,19835,12216,0
p3 FM6 flower 2,2,19925,18950,9258,1
p3 FM6 flower 2,2,19925,19157,12676,2
p3 FM6 flower 2,2,19925,19625,12630,1
p3 FM6 flower 2,2,19925,19643,12984,1
p3 FM6 flower 2,2,19925,19644,12373,2
p3 FM6 flower 2,2,19925,19672,12398,0
p3 FM6 flower 2,2,19925,19679,12696,0
p3 FM6 flower 2,2,19792,18222,12790,0
p3 FM6 flower 2,2,19792,18269,12461,1
p3 FM6 flower 2,2,19792,18623,12810,2
p3 FM6 flower 2,2,19792,19582,4632,1
p3 FM6 flower 2,2,19792,19771,12436,2
p3 FM6 flower 2,2,19464,19727,12448,0
p3 FM6 flower 2,2,18884,19592,43747,1
p3 FM6 flower 2,2,18884,19613,12830,2
p3 FM6 flower 2,2,18884,19869,43748,2
p3 FM6 flower 2,2,18223,18244,11272,1
p3 FM6 flower 2,2,18223,19560,12784,2
p3 FM6 flower 2,2,18223,19856,12154,1
p3 FM6 flower 2,2,18223,19964,12305,2
p3 FM6 flower 2,2,18223,19965,12596,0
p3 FM6 flower 2,2,19428,19483,12465,1
p3 FM6 flower 2,2,19428,19690,12709,0
p3 FM6 flower 2,2,19428,19718,12776,2
p3 FM6 flower 2,2,19917,19616,12631,2
p3 FM6 flower 2,2,19917,19896,8664,1
p3 FM6 flower 2,2,19917,19926,12653,1
p3 FM6 flower 2,2,19917,19936,9994,2
p3 FM6 flower 2,2,20047,19290,12309,1
p3 FM6 flower 2,2,20047,19650,12260,0
p3 FM6 flower 2,2,20047,19668,12916,0
p3 FM6 flower 2,2,20047,19968,12600,2
p3 FM6 flower 2,2,20047,20046,22717,2
p3 FM6 flower 2,2,20047,20090,12926,0
p3 FM6 flower 2,2,19840,18642,12241,0
p3 FM6 flower 2,2,19840,19531,12528,2
p3 FM6 flower 2,2,19840,19558,12567,1
p3 FM6 flower 2,2,19840,19559,12568,1
p3 FM6 flower 2,2,19840,19827,12553,1
p3 FM6 flower 2,2,19840,19828,12258,0
p3 FM6 flower 2,2,19840,19839,12267,1
p3 FM6 flower 2,2,19840,19851,12987,2
p3 FM6 flower 2,2,19522,18241,12208,2
p3 FM6 flower 2,2,19522,18638,12562,0
p3 FM6 flower 2,2,19522,19523,12525,0
p3 FM6 flower 2,2,19522,19783,12198,1
p3 FM6 flower 2,2,19522,19799,1154,1
p3 FM6 flower 2,2,19522,19825,12238,2
p3 FM6 flower 2,2,19849,18638,12562,1
p3 FM6 flower 2,2,19849,18639,12550,2
p3 FM6 flower 2,2,19849,19546,12836,0
p3 FM6 flower 2,2,19849,19571,12826,2
p3 FM6 flower 2,2,19849,19847,12560,1
p3 FM6 flower 2,2,18632,18540,12741,2
p3 FM6 flower 2,2,18632,18664,12506,1
p3 FM6 flower 2,2,18632,19491,12772,0
p3 FM6 flower 2,2,18632,19507,12117,1
p3 FM6 flower 2,2,18632,19598,12489,2
p3 FM6 flower 2,2,18632,19617,12547,1
p3 FM6 flower 2,2,19677,19653,12371,2
p3 FM6 flower 2,2,19677,19913,12353,0
p3 FM6 flower 2,2,19677,19947,2357,0
p3 FM6 flower 2,2,19799,18663,12264,0
p3 FM6 flower 2,2,19799,19522,12220,0
p3 FM6 flower 2,2,19799,19783,12198,2
p3 FM6 flower 2,2,19799,19825,12238,0
p3 FM6 flower 2,2,19191,19346,12728,0
p3 FM6 flower 2,2,19191,19662,12384,2
p3 FM6 flower 2,2,19191,19934,12673,1
p3 FM6 flower 2,2,19191,19958,12409,0
p3 FM6 flower 2,2,19191,19974,12713,0
p3 FM6 flower 2,2,20105,19465,12456,0
p3 FM6 flower 2,2,20105,19743,12161,0
p3 FM6 flower 2,2,19931,18431,12657,2
p3 FM6 flower 2,2,19931,19913,12353,1
p3 FM6 flower 2,2,19931,19914,12624,2
p3 FM6 flower 2,2,19931,19947,2357,1
p3 FM6 flower 2,2,19812,19575,12874,2
p3 FM6 flower 2,2,19812,19861,12973,1
p3 FM6 flower 2,2,19812,20100,12972,2
p3 FM6 flower 2,2,19812,20101,12872,0
p3 FM6 flower 2,2,20096,18240,12995,1
p3 FM6 flower 2,2,20096,19779,12184,2
p3 FM6 flower 2,2,20096,20097,13000,2
p3 FM6 flower 2,2,18885,18949,9448,0
p3 FM6 flower 2,2,18885,19586,12583,2
p3 FM6 flower 2,2,18885,19587,8470,0
p3 FM6 flower 2,2,18885,19870,12594,1
p3 FM6 flower 2,2,18885,19886,12628,0
p3 FM6 flower 2,2,18885,19895,9257,2
p3 FM6 flower 2,2,18885,20098,12332,1
p3 FM6 flower 2,2,18816,18888,8473,2
p3 FM6 flower 2,2,18816,19565,12282,1
p3 FM6 flower 2,2,18816,19566,12564,1
p3 FM6 flower 2,2,18816,19629,12622,0
p3 FM6 flower 2,2,18816,19863,1653,1
p3 FM6 flower 2,2,18816,19875,8666,2
p3 FM6 flower 2,2,18816,19898,12349,0
p3 FM6 flower 2,2,19585,19555,43744,2
